account,indicator,region,sector,value,share_of_region_total,rank,unit,definition
PBA,economic_importance,SE,Beverages,1899.1389467598,0.003382037244995953,40,M.EUR,factor_inputs
PBA,economic_importance,SE,Printed matter and recorded media (22),1806.6669536798001,0.0032173606555083046,41,M.EUR,factor_inputs
PBA,economic_importance,SE,Services auxiliary to financial intermediation (67),1797.6578010265998,0.0032013169163859186,42,M.EUR,factor_inputs
PBA,economic_importance,SE,Transmission services of electricity,1593.2267587685003,0.0028372606686164494,43,M.EUR,factor_inputs
PBA,economic_importance,SE,Research and development services (73),1486.3111575865028,0.0026468625169248227,44,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by wind,1392.215858562,0.0024792951009530466,45,M.EUR,factor_inputs
PBA,economic_importance,SE,Chemicals nec,1252.9262183441037,0.0022312443978369082,46,M.EUR,factor_inputs
PBA,economic_importance,SE,"Cement, lime and plaster",1192.4266204275002,0.0021235051016625394,47,M.EUR,factor_inputs
PBA,economic_importance,SE,Fish and other fishing products; services incidental of fishing (05),1175.2941473509,0.0020929951370584165,48,M.EUR,factor_inputs
PBA,economic_importance,SE,Copper ores and concentrates,1105.19592446389,0.0019681623537508137,49,M.EUR,factor_inputs
PBA,economic_importance,SE,Wearing apparel; furs (18),1095.5434847401,0.0019509730318706885,50,M.EUR,factor_inputs
PBA,economic_importance,SE,Products of meat cattle,991.5745481371998,0.0017658223789847813,51,M.EUR,factor_inputs
PBA,economic_importance,SE,Aluminium and aluminium products,945.8735525858,0.0016844368282582618,52,M.EUR,factor_inputs
PBA,economic_importance,SE,Transportation services via pipelines,863.7119035157,0.0015381211741353987,53,M.EUR,factor_inputs
PBA,economic_importance,SE,Sand and clay,812.5009840232515,0.001446923404025187,54,M.EUR,factor_inputs
PBA,economic_importance,SE,Dairy products,805.965249978,0.0014352843946719527,55,M.EUR,factor_inputs
PBA,economic_importance,SE,Pulp,744.8227873539001,0.0013264002678952968,56,M.EUR,factor_inputs
PBA,economic_importance,SE,Furniture; other manufactured goods n.e.c. (36),719.1581582902701,0.0012806960125429998,57,M.EUR,factor_inputs
PBA,economic_importance,SE,Products of meat pigs,713.3895015039001,0.0012704230348135985,58,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper waste for treatment: incineration,653.9222366171836,0.0011645221448086543,59,M.EUR,factor_inputs
PBA,economic_importance,SE,Raw milk,650.86066204114,0.00115907001121823,60,M.EUR,factor_inputs
PBA,economic_importance,SE,Oil/hazardous waste for treatment: incineration,631.1531514826723,0.0011239743512463224,61,M.EUR,factor_inputs
PBA,economic_importance,SE,Copper products,609.1317085221999,0.001084757978790826,62,M.EUR,factor_inputs
PBA,economic_importance,SE,Electrical machinery and apparatus n.e.c. (31),605.9688797333001,0.0010791255289999064,63,M.EUR,factor_inputs
PBA,economic_importance,SE,"Radio, television and communication equipment and apparatus (32)",574.0610701989,0.0010223032514958333,64,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: incineration,564.916977228266,0.0010060192070602467,65,M.EUR,factor_inputs
PBA,economic_importance,SE,Wood waste for treatment: incineration,557.5294283043916,0.0009928632630718402,66,M.EUR,factor_inputs
PBA,economic_importance,SE,Meat products nec,537.6016451308699,0.0009573753357571791,67,M.EUR,factor_inputs
PBA,economic_importance,SE,Cereal grains nec,485.95873219241,0.0008654082602064689,68,M.EUR,factor_inputs
PBA,economic_importance,SE,Retail trade services of motor fuel,430.24861648280057,0.0007661982015773235,69,M.EUR,factor_inputs
PBA,economic_importance,SE,Sugar,395.68266490135994,0.0007046422338812196,70,M.EUR,factor_inputs
PBA,economic_importance,SE,"Vegetables, fruit, nuts",390.58586732754,0.0006955657209413561,71,M.EUR,factor_inputs
PBA,economic_importance,SE,Sewage sludge for treatment: biogasification and land application,361.825772750216,0.0006443489781137351,72,M.EUR,factor_inputs
PBA,economic_importance,SE,products of Vegetable oils and fats,346.5026397891,0.0006170611346028968,73,M.EUR,factor_inputs
PBA,economic_importance,SE,Inert/metal/hazardous waste for treatment: landfill,343.9347618556751,0.0006124881891497675,74,M.EUR,factor_inputs
PBA,economic_importance,SE,Leather and leather products (19),342.43031049551,0.0006098090220766872,75,M.EUR,factor_inputs
PBA,economic_importance,SE,Glass and glass products,341.09783320504,0.0006074361110097168,76,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: composting and land application,336.76050799624835,0.0005997120866960558,77,M.EUR,factor_inputs
PBA,economic_importance,SE,Ceramic goods,333.36254438658,0.0005936609025503953,78,M.EUR,factor_inputs
PBA,economic_importance,SE,Precious metal ores and concentrates,325.61006291290744,0.0005798550769525182,79,M.EUR,factor_inputs
PBA,economic_importance,SE,Plastic waste for treatment: incineration,318.9091467752852,0.0005679219069273872,80,M.EUR,factor_inputs
PBA,economic_importance,SE,Products of meat poultry,298.88301351085,0.0005322588351499758,81,M.EUR,factor_inputs
PBA,economic_importance,SE,Oil seeds,297.69869976798606,0.000530149777676872,82,M.EUR,factor_inputs
PBA,economic_importance,SE,Private households with employed persons (95),294.55518585209995,0.0005245517243265215,83,M.EUR,factor_inputs
PBA,economic_importance,SE,Other waste for treatment: waste water treatment,288.3465729069117,0.0005134952609454636,84,M.EUR,factor_inputs
PBA,economic_importance,SE,"Lead, zinc and tin ores and concentrates",285.9474481156507,0.0005092228355848645,85,M.EUR,factor_inputs
PBA,economic_importance,SE,Wheat,271.20675764916996,0.0004829722211895082,86,M.EUR,factor_inputs
PBA,economic_importance,SE,Other non-metallic mineral products,266.42569759860004,0.00047445798204488027,87,M.EUR,factor_inputs
PBA,economic_importance,SE,"Lead, zinc and tin and products thereof",253.06427862483,0.00045066361107882515,88,M.EUR,factor_inputs
PBA,economic_importance,SE,Iron ores,243.79930615670213,0.0004341643012128822,89,M.EUR,factor_inputs
PBA,economic_importance,SE,Poultry,230.55704407067,0.0004105821280078256,90,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper for treatment: landfill,189.5682794367798,0.00033758824367160866,91,M.EUR,factor_inputs
PBA,economic_importance,SE,Pigs,176.24234579145002,0.0003138570659240596,92,M.EUR,factor_inputs
PBA,economic_importance,SE,Foundry work services,169.52429714387,0.00030189338586864554,93,M.EUR,factor_inputs
PBA,economic_importance,SE,Distribution services of gaseous fuels through mains,166.1567205944256,0.00029589631580959183,94,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: waste water treatment,152.22948336648085,0.00027109432061847284,95,M.EUR,factor_inputs
PBA,economic_importance,SE,Textiles waste for treatment: incineration,144.5825188903929,0.0002574764025017309,96,M.EUR,factor_inputs
PBA,economic_importance,SE,Other non-ferrous metal ores and concentrates,144.04319371853194,0.000256515957863644,97,M.EUR,factor_inputs
PBA,economic_importance,SE,Inland water transportation services,134.93734229719,0.0002403000149981045,98,M.EUR,factor_inputs
PBA,economic_importance,SE,Other Liquid Biofuels,120.034964616817,0.00021376146370357806,99,M.EUR,factor_inputs
PBA,economic_importance,SE,Precious metals,113.63272302664,0.00020236018127167216,100,M.EUR,factor_inputs
PBA,economic_importance,SE,Biodiesels,109.996907213981,0.00019588542358459643,101,M.EUR,factor_inputs
PBA,economic_importance,SE,Fish products,104.41231968760002,0.0001859402412984953,102,M.EUR,factor_inputs
PBA,economic_importance,SE,Biogasoline,100.133555142025,0.0001783205033744259,103,M.EUR,factor_inputs
PBA,economic_importance,SE,Crops nec,79.80656279906998,0.000142121653732638,104,M.EUR,factor_inputs
PBA,economic_importance,SE,Steam and hot water supply services,73.45073625067207,0.00013080302844400895,105,M.EUR,factor_inputs
PBA,economic_importance,SE,Stone,67.58874887793542,0.0001203638451193152,106,M.EUR,factor_inputs
PBA,economic_importance,SE,Other Hydrocarbons,65.8340432333,0.00011723901854762771,107,M.EUR,factor_inputs
PBA,economic_importance,SE,Coke Oven Coke,61.5880761775415,0.00010967768726741714,108,M.EUR,factor_inputs
PBA,economic_importance,SE,Animal products nec,56.173577994471,0.00010003540461645563,109,M.EUR,factor_inputs
PBA,economic_importance,SE,Cattle,52.4812909677537,9.346008148652948e-05,110,M.EUR,factor_inputs
PBA,economic_importance,SE,"Collected and purified water, distribution services of water (41)",51.992615689560054,9.2589835528813e-05,111,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by solar photovoltaic,51.293473923593005,9.134478524111971e-05,112,M.EUR,factor_inputs
PBA,economic_importance,SE,Bitumen,49.25455982263011,8.771383267676472e-05,113,M.EUR,factor_inputs
PBA,economic_importance,SE,"Sugar cane, sugar beet",44.24341791921899,7.87898576373334e-05,114,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: landfill,40.53515978391036,7.218609273162677e-05,115,M.EUR,factor_inputs
PBA,economic_importance,SE,Gas/Diesel Oil,39.12816218082586,6.96804739061214e-05,116,M.EUR,factor_inputs
PBA,economic_importance,SE,Nickel ores and concentrates,34.43696219801351,6.132625996476388e-05,117,M.EUR,factor_inputs
PBA,economic_importance,SE,Kerosene Type Jet Fuel,32.78034375134045,5.8376109689053574e-05,118,M.EUR,factor_inputs
PBA,economic_importance,SE,Plastic waste for treatment: landfill,32.53832169703859,5.794511036530432e-05,119,M.EUR,factor_inputs
PBA,economic_importance,SE,Nuclear fuel,31.240413519953,5.563376089665302e-05,120,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: biogasification and land application,28.4772879690391,5.071311328330453e-05,121,M.EUR,factor_inputs
PBA,economic_importance,SE,Biogas,27.452565560074053,4.888826031042719e-05,122,M.EUR,factor_inputs
PBA,economic_importance,SE,Meat animals nec,25.621178272341997,4.562687702528659e-05,123,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by gas,22.472947635692,4.002042401290767e-05,124,M.EUR,factor_inputs
PBA,economic_importance,SE,Motor Gasoline,20.653936470385503,3.678108045638371e-05,125,M.EUR,factor_inputs
PBA,economic_importance,SE,Other non-ferrous metal products,20.491505599792003,3.64918192335429e-05,126,M.EUR,factor_inputs
PBA,economic_importance,SE,"Bricks, tiles and construction products, in baked clay",17.22012829712,3.0666063356676846e-05,127,M.EUR,factor_inputs
PBA,economic_importance,SE,Blast Furnace Gas,16.778783703084102,2.9880105142585307e-05,128,M.EUR,factor_inputs
PBA,economic_importance,SE,Office machinery and computers (30),15.786774739993,2.8113509145874245e-05,129,M.EUR,factor_inputs
PBA,economic_importance,SE,Heavy Fuel Oil,12.70839293960888,2.2631444802462316e-05,130,M.EUR,factor_inputs
PBA,economic_importance,SE,Non-specified Petroleum Products,11.451100937310867,2.0392425700220067e-05,131,M.EUR,factor_inputs
PBA,economic_importance,SE,Coke oven gas,10.03874736874,1.7877268828649806e-05,132,M.EUR,factor_inputs
PBA,economic_importance,SE,Naphtha,7.10619974129089,1.265490986661657e-05,133,M.EUR,factor_inputs
PBA,economic_importance,SE,Wood waste for treatment: landfill,5.9709510090619595,1.063322867194499e-05,134,M.EUR,factor_inputs
PBA,economic_importance,SE,Processed rice,5.557205939528,9.896420426563734e-06,135,M.EUR,factor_inputs
PBA,economic_importance,SE,Gas Works Gas,4.573982292273716,8.145469554407603e-06,136,M.EUR,factor_inputs
PBA,economic_importance,SE,"Natural gas and services related to natural gas extraction, excluding surveying",4.4906466085616,7.997063148108345e-06,137,M.EUR,factor_inputs
PBA,economic_importance,SE,Textiles waste for treatment: landfill,4.40856519166608,7.850890373580014e-06,138,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by biomass and waste,3.7590547469746003,6.694224865398902e-06,139,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper waste for treatment: biogasification and land application,3.457644938419862,6.157466246300268e-06,140,M.EUR,factor_inputs
PBA,economic_importance,SE,Secondary raw materials,3.2506007997905138,5.788756526878604e-06,141,M.EUR,factor_inputs
PBA,economic_importance,SE,Refinery Feedstocks,3.0685795326006557,5.464608203730493e-06,142,M.EUR,factor_inputs
PBA,economic_importance,SE,Liquefied Petroleum Gases (LPG),2.827502961081468,5.035292620916032e-06,143,M.EUR,factor_inputs
PBA,economic_importance,SE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",2.4232835465147193,4.315447915741803e-06,144,M.EUR,factor_inputs
PBA,economic_importance,SE,Peat,2.2220724458661,3.957125825796096e-06,145,M.EUR,factor_inputs
PBA,economic_importance,SE,P- and other fertiliser,1.4494923950766998,2.5812946834941684e-06,146,M.EUR,factor_inputs
PBA,economic_importance,SE,Lubricants,1.0097031035951494,1.7981061936373983e-06,147,M.EUR,factor_inputs
PBA,economic_importance,SE,Refinery Gas,0.5633084640917863,1.0031547240028478e-06,148,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by petroleum and other oil derivatives,0.13525247883312,2.4086121853910537e-07,149,M.EUR,factor_inputs
PBA,economic_importance,SE,"Wool, silk-worm cocoons",0.13512626003241002,2.4063644473529907e-07,150,M.EUR,factor_inputs
PBA,economic_importance,SE,N-fertiliser,0.09616114256413141,1.7124632519812748e-07,151,M.EUR,factor_inputs
PBA,economic_importance,SE,Petroleum Coke,0.08439310330139133,1.502894872821519e-07,152,M.EUR,factor_inputs
PBA,economic_importance,SE,Aviation Gasoline,0.04250090433315864,7.568674300845264e-08,153,M.EUR,factor_inputs
PBA,economic_importance,SE,Oxygen Steel Furnace Gas,0.023366197465124704,4.161114711264819e-08,154,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by coal,0.0036892163559214,6.5698547975449944e-09,155,M.EUR,factor_inputs
PBA,economic_importance,SE,Kerosene,0.0025534343074739996,4.547223859139653e-09,156,M.EUR,factor_inputs
PBA,economic_importance,SE,Ethane,0.0013115755803406,2.3356887445793207e-09,157,M.EUR,factor_inputs
PBA,economic_importance,SE,Paddy rice,0.0,0.0,158,M.EUR,factor_inputs
PBA,economic_importance,SE,Other Bituminous Coal,0.0,0.0,159,M.EUR,factor_inputs
PBA,economic_importance,SE,Plant-based fibers,0.0,0.0,160,M.EUR,factor_inputs
PBA,economic_importance,SE,Anthracite,0.0,0.0,161,M.EUR,factor_inputs
PBA,economic_importance,SE,Manure (biogas treatment),0.0,0.0,162,M.EUR,factor_inputs
PBA,economic_importance,SE,Uranium and thorium ores (12),0.0,0.0,163,M.EUR,factor_inputs
PBA,economic_importance,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,164,M.EUR,factor_inputs
PBA,economic_importance,SE,Lignite/Brown Coal,0.0,0.0,165,M.EUR,factor_inputs
PBA,economic_importance,SE,Natural Gas Liquids,0.0,0.0,166,M.EUR,factor_inputs
PBA,economic_importance,SE,BKB/Peat Briquettes,0.0,0.0,167,M.EUR,factor_inputs
PBA,economic_importance,SE,Aluminium ores and concentrates,0.0,0.0,168,M.EUR,factor_inputs
PBA,economic_importance,SE,Gasoline Type Jet Fuel,0.0,0.0,169,M.EUR,factor_inputs
PBA,economic_importance,SE,Gas Coke,0.0,0.0,170,M.EUR,factor_inputs
PBA,economic_importance,SE,Coal Tar,0.0,0.0,171,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,172,M.EUR,factor_inputs
PBA,economic_importance,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,173,M.EUR,factor_inputs
PBA,economic_importance,SE,Tobacco products (16),0.0,0.0,174,M.EUR,factor_inputs
PBA,economic_importance,SE,Manure (conventional treatment),0.0,0.0,175,M.EUR,factor_inputs
PBA,economic_importance,SE,Coking Coal,0.0,0.0,176,M.EUR,factor_inputs
PBA,economic_importance,SE,Patent Fuel,0.0,0.0,177,M.EUR,factor_inputs
PBA,economic_importance,SE,Sub-Bituminous Coal,0.0,0.0,178,M.EUR,factor_inputs
PBA,economic_importance,SE,White Spirit & SBP,0.0,0.0,179,M.EUR,factor_inputs
PBA,economic_importance,SE,Paraffin Waxes,0.0,0.0,180,M.EUR,factor_inputs
PBA,economic_importance,SE,Charcoal,0.0,0.0,181,M.EUR,factor_inputs
PBA,economic_importance,SE,Additives/Blending Components,0.0,0.0,182,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,183,M.EUR,factor_inputs
PBA,economic_importance,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,184,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by solar thermal,0.0,0.0,185,M.EUR,factor_inputs
PBA,economic_importance,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,186,M.EUR,factor_inputs
PBA,economic_importance,SE,"Medical, precision and optical instruments, watches and clocks (33)",0.0,0.0,187,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,188,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,189,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,190,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,191,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,192,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,193,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,194,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity nec,0.0,0.0,195,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,196,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by Geothermal,0.0,0.0,197,M.EUR,factor_inputs
PBA,economic_importance,SE,"Electricity by tide, wave, ocean",0.0,0.0,198,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper and wood waste for treatment: composting and land application,0.0,0.0,199,M.EUR,factor_inputs
PBA,economic_importance,SE,Extra-territorial organizations and bodies,0.0,0.0,200,M.EUR,factor_inputs
CBA,materials,SE,Construction work (45),98092.27165659427,0.3568553175332626,1,kt,material
CBA,materials,SE,Precious metal ores and concentrates,23100.55376847858,0.0840387862471371,2,kt,material
CBA,materials,SE,Food products nec,12670.326252633284,0.04609408286477916,3,kt,material
CBA,materials,SE,Products of meat cattle,7352.273912002672,0.026747245192204273,4,kt,material
CBA,materials,SE,"Motor vehicles, trailers and semi-trailers (34)",6985.45360029112,0.02541276922786181,5,kt,material
CBA,materials,SE,Hotel and restaurant services (55),6954.924827760387,0.025301706912438077,6,kt,material
CBA,materials,SE,Health and social work services (85),6106.230717298479,0.02221419551971834,7,kt,material
CBA,materials,SE,Public administration and defence services; compulsory social security services (75),5803.251103838009,0.02111196917363012,8,kt,material
CBA,materials,SE,Education services (80),5799.528544561711,0.02109842666869935,9,kt,material
CBA,materials,SE,Machinery and equipment n.e.c. (29),5591.612671609448,0.020342037978647053,10,kt,material
CBA,materials,SE,Wearing apparel; furs (18),4635.216343364673,0.016862710712190664,11,kt,material
CBA,materials,SE,"Products of forestry, logging and related services (02)",4354.958203512869,0.015843144075603614,12,kt,material
CBA,materials,SE,"Fabricated metal products, except machinery and equipment (28)",4117.170014010193,0.01497808122776067,13,kt,material
CBA,materials,SE,Computer and related services (72),4061.3700205628656,0.014775083335636095,14,kt,material
CBA,materials,SE,Dairy products,3868.0393476301288,0.014071754953968493,15,kt,material
CBA,materials,SE,"Vegetables, fruit, nuts",3847.7112865956165,0.013997802372865038,16,kt,material
CBA,materials,SE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",3528.3932159586116,0.012836137446904311,17,kt,material
CBA,materials,SE,"Plastics, basic",3347.871403672646,0.012179407130060256,18,kt,material
CBA,materials,SE,Rubber and plastic products (25),3201.837258194878,0.011648141409784072,19,kt,material
CBA,materials,SE,Textiles (17),3076.572839604843,0.011192435031323814,20,kt,material
CBA,materials,SE,Furniture; other manufactured goods n.e.c. (36),2780.0824255920234,0.01011381610394779,21,kt,material
CBA,materials,SE,Air transport services (62),2760.8526275777367,0.010043858954820767,22,kt,material
CBA,materials,SE,"Lead, zinc and tin ores and concentrates",2582.0764009543386,0.009393479000909257,23,kt,material
CBA,materials,SE,Ceramic goods,2349.7382967345393,0.008548243320705095,24,kt,material
CBA,materials,SE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",2324.1399211925504,0.008455117570040945,25,kt,material
CBA,materials,SE,Gas/Diesel Oil,2080.3857789198787,0.007568350851605846,26,kt,material
CBA,materials,SE,Real estate services (70),2045.3022994096602,0.007440718714951693,27,kt,material
CBA,materials,SE,Leather and leather products (19),1855.376446970641,0.006749776918668545,28,kt,material
CBA,materials,SE,Sea and coastal water transportation services,1629.7495481964972,0.0059289563051143305,29,kt,material
CBA,materials,SE,Office machinery and computers (30),1605.6185901797614,0.005841168954082327,30,kt,material
CBA,materials,SE,Research and development services (73),1585.7528225673536,0.0057688981758686675,31,kt,material
CBA,materials,SE,Renting services of machinery and equipment without operator and of personal and household goods (71),1555.4027744335604,0.005658486051844761,32,kt,material
CBA,materials,SE,"Financial intermediation services, except insurance and pension funding services (65)",1428.1406448019106,0.005195512089546798,33,kt,material
CBA,materials,SE,Chemicals nec,1422.0381375365148,0.005173311439779346,34,kt,material
CBA,materials,SE,Other transport equipment (35),1388.938170797837,0.005052895234288429,35,kt,material
CBA,materials,SE,Fish products,1320.4989251076922,0.0048039163051634675,36,kt,material
CBA,materials,SE,Poultry,1228.5400274382216,0.004469373929157216,37,kt,material
CBA,materials,SE,Paper and paper products,1205.6842829301067,0.004386225748101159,38,kt,material
CBA,materials,SE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1195.453911539042,0.0043490081124037995,39,kt,material
CBA,materials,SE,Other non-metallic mineral products,1181.2481026431776,0.004297328012037709,40,kt,material
CBA,materials,SE,Electrical machinery and apparatus n.e.c. (31),1179.460325269941,0.004290824157539991,41,kt,material
CBA,materials,SE,Distribution and trade services of electricity,1160.2722697810143,0.0042210188658619845,42,kt,material
CBA,materials,SE,Beverages,1159.391389139353,0.004217814261301602,43,kt,material
CBA,materials,SE,Copper products,967.9512905550389,0.003521363704951255,44,kt,material
CBA,materials,SE,Membership organisation services n.e.c. (91),932.4003716793324,0.0033920310446943582,45,kt,material
CBA,materials,SE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),908.3878718518279,0.0033046746392813996,46,kt,material
CBA,materials,SE,Other services (93),826.4338598174115,0.003006529591830045,47,kt,material
CBA,materials,SE,Meat animals nec,822.0992069910901,0.0029907603178127335,48,kt,material
CBA,materials,SE,"Insurance and pension funding services, except compulsory social security services (66)",817.5597667178724,0.002974246036180094,49,kt,material
CBA,materials,SE,Other land transportation services,803.7775090854929,0.0029241067964554178,50,kt,material
CBA,materials,SE,Products of meat pigs,793.8955080694078,0.0028881565166739014,51,kt,material
CBA,materials,SE,Motor Gasoline,743.301830185197,0.0027040989687994667,52,kt,material
CBA,materials,SE,Wheat,716.9993775928144,0.0026084118171692365,53,kt,material
CBA,materials,SE,Stone,693.3404296521646,0.0025223416177816587,54,kt,material
CBA,materials,SE,Sugar,692.6845739367029,0.002519955643885403,55,kt,material
CBA,materials,SE,Other business services (74),686.5548494525511,0.0024976559790877394,56,kt,material
CBA,materials,SE,Post and telecommunication services (64),672.7703763254683,0.0024475086794919594,57,kt,material
CBA,materials,SE,Oil seeds,647.1619662430006,0.002354346423616252,58,kt,material
CBA,materials,SE,Products of meat poultry,616.4550390544052,0.002242635989478087,59,kt,material
CBA,materials,SE,Electricity by hydro,482.5167801907214,0.0017553745662338524,60,kt,material
CBA,materials,SE,Meat products nec,467.03498280923327,0.0016990524765599796,61,kt,material
CBA,materials,SE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",460.1260922219865,0.0016739182401652333,62,kt,material
CBA,materials,SE,Other Bituminous Coal,381.42541263412136,0.0013876086713265024,63,kt,material
CBA,materials,SE,Iron ores,377.99342244245037,0.0013751232437904028,64,kt,material
CBA,materials,SE,Private households with employed persons (95),326.69902469220006,0.0011885165082371181,65,kt,material
CBA,materials,SE,Natural Gas Liquids,305.92366883705597,0.0011129366884883361,66,kt,material
CBA,materials,SE,Cattle,300.21277409239593,0.0010921607076379864,67,kt,material
CBA,materials,SE,Animal products nec,298.75563246689813,0.0010868596912716987,68,kt,material
CBA,materials,SE,"Recreational, cultural and sporting services (92)",271.6299776246119,0.0009881777665026437,69,kt,material
CBA,materials,SE,Distribution services of gaseous fuels through mains,260.3340965109366,0.0009470838538675029,70,kt,material
CBA,materials,SE,products of Vegetable oils and fats,242.77922997729235,0.0008832200309044781,71,kt,material
CBA,materials,SE,Coke Oven Coke,196.28699675374506,0.0007140833561223712,72,kt,material
CBA,materials,SE,"Radio, television and communication equipment and apparatus (32)",174.80276264926673,0.0006359246688594979,73,kt,material
CBA,materials,SE,P- and other fertiliser,164.42022211238339,0.0005981534485837321,74,kt,material
CBA,materials,SE,Pulp,162.8919175433505,0.0005925935445968098,75,kt,material
CBA,materials,SE,Electricity by coal,129.1890333971895,0.00046998395241741885,76,kt,material
CBA,materials,SE,Supporting and auxiliary transport services; travel agency services (63),125.41525465902524,0.0004562551133645071,77,kt,material
CBA,materials,SE,Electricity by nuclear,124.91266387745377,0.0004544267104748803,78,kt,material
CBA,materials,SE,Fish and other fishing products; services incidental of fishing (05),122.84505036940848,0.00044690482457613565,79,kt,material
CBA,materials,SE,Railway transportation services,118.39673466263572,0.00043072205005964927,80,kt,material
CBA,materials,SE,Basic iron and steel and of ferro-alloys and first products thereof,115.30611868203455,0.00041947852670653644,81,kt,material
CBA,materials,SE,Cereal grains nec,113.38581263592788,0.00041249253879666856,82,kt,material
CBA,materials,SE,Crops nec,103.23760614538139,0.0003755738153496759,83,kt,material
CBA,materials,SE,Electricity by wind,102.83548217050993,0.00037411090623036357,84,kt,material
CBA,materials,SE,"Medical, precision and optical instruments, watches and clocks (33)",87.08283534955241,0.00031680347835304993,85,kt,material
CBA,materials,SE,Sub-Bituminous Coal,72.61056169780453,0.00026415399106721255,86,kt,material
CBA,materials,SE,"Cement, lime and plaster",70.00531115534682,0.0002546762055711525,87,kt,material
CBA,materials,SE,Tobacco products (16),68.48403708672801,0.00024914187823176127,88,kt,material
CBA,materials,SE,Biogas,66.49219560835563,0.00024189564760383888,89,kt,material
CBA,materials,SE,Pigs,64.08743055955792,0.0002331472194087425,90,kt,material
CBA,materials,SE,Printed matter and recorded media (22),63.187420044614754,0.00022987302122096177,91,kt,material
CBA,materials,SE,Biogasoline,61.16218624987888,0.00022250531083262782,92,kt,material
CBA,materials,SE,Biodiesels,56.13005215725691,0.00020419863101814472,93,kt,material
CBA,materials,SE,"Lead, zinc and tin and products thereof",48.32523397684092,0.00017580504992327264,94,kt,material
CBA,materials,SE,Processed rice,46.850283595032366,0.0001704392460943151,95,kt,material
CBA,materials,SE,Refinery Feedstocks,45.7483253757513,0.00016643037114821737,96,kt,material
CBA,materials,SE,Sand and clay,39.81201836554183,0.0001448343505104302,97,kt,material
CBA,materials,SE,Inland water transportation services,34.4330484114595,0.00012526589727197482,98,kt,material
CBA,materials,SE,Aluminium and aluminium products,29.928545586298938,0.00010887871652006397,99,kt,material
CBA,materials,SE,Other non-ferrous metal products,29.83326803439631,0.00010853210102769333,100,kt,material
CBA,materials,SE,Charcoal,29.77853658945752,0.00010833299046747447,101,kt,material
CBA,materials,SE,Electricity by gas,27.98703420739193,0.00010181558455346192,102,kt,material
