target_region,target_sector,source_country,source_value,source_share,model_total,residual_to_model_total,indicator,target_sector_value,unit
SE,Food products nec,OTHER,704912985.7310486,0.01270747134607441,55472325416.55978,0.0,ghg,55472325416.5597,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),CH,46300413465.1752,0.9818737468674336,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),SE,375078162.52532536,0.007954127690110032,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),CN,51606108.055659704,0.0010943894208626914,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),WA,43906474.11174193,0.0009311064636660236,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),WF,38695485.668571874,0.0008205991838244154,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),WM,29937642.326046143,0.0006348752169386435,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),US,28551265.35577659,0.0006054748930863922,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),NO,26740537.147710457,0.0005670755277859139,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),FI,25326695.340965215,0.0005370927684891548,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),RU,22126714.64715517,0.00046923209946731214,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
SE,Public administration and defence services; compulsory social security services (75),OTHER,212777278.38336945,0.004512279868335802,47155159828.737526,0.0,ghg,47155159828.73745,mass unit CO2-eq
