source_region,source_sector,destination_country,destination_value,destination_share,model_total,residual_to_model_total,indicator,source_sector_value,unit
SE,Copper ores and concentrates,ES,298.8885428218198,0.011917679658283779,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,BE,250.48014840303534,0.00998747607132712,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,KR,202.75026380584706,0.00808432692621169,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,CA,192.9957409841382,0.007695381678893036,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,TR,182.9169020974306,0.007293504872090037,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,CH,173.59769698013685,0.006921917188570312,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,AT,172.16742785409036,0.0068648876045373204,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,IE,169.4118021928143,0.006755011650179269,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,WE,167.70591551370904,0.006686992278198759,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,BR,162.402878595168,0.006475542569840749,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,AU,142.41730889885494,0.005678651477327534,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,CZ,109.10003166917686,0.004350180893072844,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,MX,108.936378186612,0.0043436554847659315,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,HU,93.28013314557,0.003719388956215975,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,RO,88.78796099981257,0.0035402711215289573,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,ID,81.61698398604935,0.003254340432851159,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,TW,75.84540110287068,0.0030242082395139183,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,LT,64.11073686302821,0.0025563081721923973,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,ZA,64.02827486223963,0.0025530201381309334,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,PT,52.50005088008145,0.0020933515300564864,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,GR,45.786868285705935,0.00182567462651245,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,SK,42.289267973364694,0.0016862136766156673,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,LU,36.341218301549084,0.0014490451658691142,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,EE,24.740883992618905,0.0009865012793834928,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,HR,21.215752540824603,0.000845942571447772,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,BG,16.45697113349831,0.0006561941393370068,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,SI,15.455019975988458,0.0006162430163675073,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,LV,8.691562709381197,0.0003465614945369135,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,MT,1.6403397098429275,6.540579644875913e-05,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Copper ores and concentrates,CY,0.3159976282757111,1.2599875763094772e-05,25079.424132202395,0.0,materials,25079.424132211276,kt
SE,Sand and clay,SE,14858.008161784457,0.7926590627992428,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,NO,404.8263037076328,0.021597056280983684,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,DE,349.63877896519494,0.018652860049279837,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,CN,279.52086563791204,0.014912143335555305,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,US,253.90233386818372,0.013545421688765833,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,DK,222.84390244117537,0.011888487133414892,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,GB,205.62128277145368,0.010969678540923863,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,FR,201.75872230467266,0.010763615014355148,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,WA,157.64845867309657,0.00841037897831885,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,WM,148.3510495662016,0.007914372009626525,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,PL,127.78209022286846,0.0068170397253586165,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,BE,123.98144035237574,0.006614279063796899,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,IT,116.05517935603129,0.006191421400478048,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,FI,113.23016763462273,0.006040710005040259,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,RU,110.20518608381943,0.005879330430137888,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,NL,93.1021734773016,0.004966902748303995,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,WF,82.25279368905457,0.004388099780822512,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,ES,81.78059133788923,0.0043629082834797505,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,WL,79.81319070959792,0.004257949535228213,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,IN,73.61617872044529,0.003927345482384063,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,JP,67.45007294142408,0.003598390243249712,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,BR,54.42510335082964,0.0029035218546844127,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,WE,51.60105312832822,0.002752861754199105,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,TR,46.400727323837074,0.0024754298579748937,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,IE,45.02778247624305,0.0024021846985753967,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,CA,39.27809181135723,0.002095444766534157,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,CH,38.54612424327862,0.002056395068876504,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,EE,34.10647336718877,0.0018195443777018552,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,KR,31.872227063257174,0.0017003496941309993,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,AT,27.665161268170312,0.0014759071716907777,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,MX,22.525471969634285,0.001201710169098233,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,TW,21.74536691975344,0.001160092387563158,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,AU,21.642361137332408,0.0011545971377243025,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,ID,19.288061110825506,0.0010289977146899928,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,CZ,18.974159077119033,0.001012251372304173,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,HU,16.43683354440724,0.0008768877315741244,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,LU,15.479494303752682,0.0008258146929127267,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,ZA,14.333652383966058,0.0007646852351573968,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,GR,12.68515392891625,0.000676739581461589,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,RO,12.177626020477703,0.0006496635029006628,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,PT,12.10239927158334,0.0006456502351983736,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,LT,11.458718542709253,0.0006113105472849171,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,SK,7.568941375119822,0.00040379503843699163,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,LV,6.652202294242298,0.0003548879754735436,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,BG,3.54689983547093,0.00018922336485575835,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,HR,3.3732064900957917,0.00017995700809646936,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,SI,3.2403969029879525,0.0001728717567154383,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,MT,0.8669169150526542,4.624910297046964e-05,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Sand and clay,CY,0.1035385507424702,5.5236724668255615e-06,18744.51306885209,0.0,materials,18744.51306879768,kt
SE,Steam and hot water supply services,SE,5216556006.915893,0.9423178485862231,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,NO,41825690.30276645,0.007555386053458316,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
